Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
57693184,Dead Silence,S.A. Barnes,"Barnes, S.A.",Stacey Kade,"=""1250819997""","=""9781250819994""",0,3.81,Tor Nightfire,Hardcover,343,2022,2022,,2022/01/25,to-read,to-read (#602),to-read,,,,0,0
22609567,"One Piece. Omnibus, Vol. 11",Eiichiro Oda,"Oda, Eiichiro",,"=""1421555050""","=""9781421555058""",4,4.37,VIZ Media LLC,Paperback,640,2015,,2022/01/24,2022/01/24,,,read,,,,1,0
57571215,"Cytonic (Skyward, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""0399555854""","=""9780399555855""",3,4.10,Delacorte Press,Hardcover,409,2021,2021,2022/01/23,2022/01/13,,,read,,,,1,0
62022,The Queen's Gambit,Walter Tevis,"Tevis, Walter",,"=""1400030609""","=""9781400030606""",2,4.20,Vintage,Paperback,258,2003,1983,2022/01/21,2022/01/11,,,read,,,,1,0
8157624,Get Out of Your Own Way: Overcoming Self-Defeating Behavior,Mark Goulston,"Goulston, Mark",,"=""""","=""""",2,3.74,,Kindle Edition,,,1996,2017/10/15,2018/04/18,,,read,,,,1,0
17571386,"One Piece. Omnibus, Vol. 7",Eiichiro Oda,"Oda, Eiichiro",,"=""142155500X""","=""9781421555003""",5,4.54,VIZ Media LLC,Paperback,600,2013,,2022/01/19,2022/01/19,,,read,,,,1,0
28335699,"Leviathan Falls (The Expanse, #9)",James S.A. Corey,"Corey, James S.A.",,"=""0356510395""","=""9780356510392""",5,4.54,Orbit ,Hardcover,528,2022,2021,2022/01/16,2021/03/08,,,read,,,,1,0
36130437,Memory's Legion,James S.A. Corey,"Corey, James S.A.",,"=""""","=""""",0,4.39,,Hardcover,,2022,2022,,2022/01/16,to-read,to-read (#601),to-read,,,,0,0
7996,"Redwall (Redwall, #1)",Brian Jacques,"Jacques, Brian",,"=""1862301387""","=""9781862301382""",0,4.13,Red Fox,Paperback,352,2006,1986,,2022/01/14,to-read,to-read (#600),to-read,,,,0,0
25667920,The Builders,Daniel Polansky,"Polansky, Daniel",,"=""0765384000""","=""9780765384003""",0,3.81,Tor.com,ebook,226,2015,2015,,2022/01/14,to-read,to-read (#599),to-read,,,,0,0
55760138,"Flesh Eater (Houndstooth, #1)",Travis M. Riddle,"Riddle, Travis M.",,"=""""","=""9798692408020""",0,4.07,,Paperback,418,2020,2020,,2022/01/14,to-read,to-read (#598),to-read,,,,0,0
8675300,"Halo: The Fall of Reach (Halo, #1)",Eric S. Nylund,"Nylund, Eric S.",,"=""0765328321""","=""9780765328328""",3,4.25,Tor Books,Paperback,380,2010,2001,2022/01/12,2022/01/11,,,read,,,,1,0
797094,Halo: The Flood,William C. Dietz,"Dietz, William C.",,"=""0345459210""","=""9780345459213""",0,3.71,Del Rey,Mass Market Paperback,341,2003,2003,,2022/01/12,to-read,to-read (#597),to-read,,,,0,0
102868,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1420925539""","=""9781420925531""",3,4.14,Digireads.com,Paperback,123,2005,1887,2022/01/10,2020/11/26,,,read,,,,1,0
5907,"The Hobbit (The Lord of the Rings, #0)",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",3,4.28,Houghton Mifflin,Paperback,366,2002,1937,2022/01/10,2021/12/21,,,read,,,,1,0
7165204,"One Piece. Omnibus, Vol. 1",Eiichiro Oda,"Oda, Eiichiro",,"=""1421536250""","=""9781421536255""",4,4.44,VIZ Media LLC,Paperback,600,2009,,2022/01/08,2022/01/06,,,read,,,,1,0
42040539,"Advent (Red Mage, #1)",Xander Boyce,"Boyce, Xander",,"=""""","=""""",0,4.21,Mountaindale Press,Kindle Edition,411,2018,2018,,2022/01/08,to-read,to-read (#596),to-read,,,,0,0
34673711,"The Ember Blade (The Darkwater Legacy, #1)",Chris Wooding,"Wooding, Chris",,"=""1473214866""","=""9781473214866""",0,4.22,Gollancz,Mass Market Paperback,824,2019,2018,,2022/01/05,to-read,to-read (#595),to-read,,,,0,0
87262,The Posthumous Memoirs of Brás Cubas,Machado de Assis,"Assis, Machado de","Gregory Rabassa, Enylton de Sá Rego, Gilberto Pinheiro Passos","=""0195101707""","=""9780195101706""",0,4.26,"Oxford University Press, USA",Paperback,240,1998,1881,,2022/01/05,to-read,to-read (#594),to-read,,,,0,0
7331435,A Visit from the Goon Squad,Jennifer Egan,"Egan, Jennifer",,"=""0307592839""","=""9780307592835""",0,3.69,Knopf,Hardcover,274,2010,2010,,2022/01/04,to-read,to-read (#593),to-read,,,,0,0
58438576,Tell Me an Ending,Jo Harkin,"Harkin, Jo",,"=""1982164328""","=""9781982164324""",0,3.62,Scribner,Hardcover,448,2022,2022,,2022/01/04,to-read,to-read (#592),to-read,,,,0,0
58446227,Sea of Tranquility,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0593321448""","=""9780593321447""",0,4.14,Knopf,Hardcover,255,2022,2022,,2022/01/04,to-read,to-read (#591),to-read,,,,0,0
57850265,How High We Go in the Dark,Sequoia Nagamatsu,"Nagamatsu, Sequoia",,"=""0063072645""","=""9780063072640""",0,3.89,William Morrow,Hardcover,304,2022,2022,,2022/01/04,to-read,to-read (#590),to-read,,,,0,0
44300414,"The Wandering Inn: Volume 5 (The Wandering Inn, #5)",Pirateaba,"Pirateaba, Pirateaba",,"=""""","=""""",0,4.67,Pirateaba,ebook,3660,2018,,,2022/01/03,currently-reading,currently-reading (#11),currently-reading,,,,1,0
41477610,"The Wandering Inn: Volume 4 (The Wandering Inn, #4)",Pirateaba,"Pirateaba, Pirateaba",,"=""""","=""""",4,4.59,Pirateaba,ebook,2392,,,2022/01/03,2021/09/02,,,read,,,,1,0
33099588,"The Black Tides of Heaven (Tensorate, #1)",Neon Yang,"Yang, Neon",,"=""076539541X""","=""9780765395412""",0,3.72,Tor.com,Paperback,236,2017,2017,,2022/01/03,to-read,to-read (#589),to-read,,,,0,0
54638560,"The Councillor (The Councillor, #1)",E.J. Beaton,"Beaton, E.J.",,"=""075641699X""","=""9780756416997""",0,4.05,DAW,Hardcover,442,2021,2021,,2022/01/03,to-read,to-read (#588),to-read,,,,0,0
3758,"Casino Royale (James Bond, #1)",Ian Fleming,"Fleming, Ian",,"=""014200202X""","=""9780142002025""",0,3.74,Penguin,Paperback,192,2002,1953,,2021/12/31,to-read,to-read (#587),to-read,,,,0,0
15790883,"Promise of Blood (Powder Mage, #1)",Brian  McClellan,"McClellan, Brian",,"=""0316219037""","=""9780316219037""",4,4.14,Orbit,Hardcover,545,2013,2013,2021/12/31,2021/12/06,,,read,,,,1,0
18077769,Authority,Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104107""","=""9780374104108""",0,3.53,"Farrar, Straus and Giroux",Paperback,341,2014,2014,,2021/12/31,to-read,to-read (#586),to-read,,,,0,0
33998338,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374537151""","=""9780374537159""",4,3.75,MCD X Fsg Originals,Paperback,197,2018,2014,2021/12/31,2020/07/03,,,read,,,,1,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy",,"=""0593135202""","=""9780593135204""",5,4.52,Ballantine Books,Hardcover,476,2021,2021,2021/09/24,2021/01/09,,,read,,,,1,0
55481226,Rabbits,Terry Miles,"Miles, Terry",,"=""1984819658""","=""9781984819659""",5,3.66,Del Rey Books,Hardcover,448,2021,2021,2021/12/26,2021/11/16,,,read,,,,1,0
91476,"Grave Peril (The Dresden Files, #3)",Jim Butcher,"Butcher, Jim",,"=""0451458443""","=""9780451458445""",0,4.14,Roc,Paperback,378,2001,2001,,2021/12/21,to-read,to-read (#585),to-read,,,,0,0
91477,"Fool Moon (The Dresden Files, #2)",Jim Butcher,"Butcher, Jim",,"=""0451458125""","=""9780451458124""",3,3.99,Roc,Mass Market Paperback,401,2001,2001,2021/12/21,2021/12/01,,,read,,,,1,0
32998292,"The Hod King (The Books of Babel, #3)",Josiah Bancroft,"Bancroft, Josiah",,"=""""","=""""",0,4.49,Orbit,,608,2019,2019,,2021/12/17,to-read,to-read (#584),to-read,,,,0,0
35959733,"Arm of the Sphinx (The Books of Babel, #2)",Josiah Bancroft,"Bancroft, Josiah",,"=""031651795X""","=""9780316517959""",4,4.36,Orbit,Paperback,448,2018,2014,2021/12/17,2021/08/15,,,read,,,,1,0
57507332,The Kaiju Preservation Society,John Scalzi,"Scalzi, John",,"=""0765389134""","=""9780765389138""",0,4.06,Tor Books,ebook,272,2022,2022,,2021/12/16,to-read,to-read (#583),to-read,,,,0,0
49090884,Tender is the Flesh,Agustina Bazterrica,"Bazterrica, Agustina",Sarah Moses,"=""1982150920""","=""9781982150921""",0,3.87,Scribner,Paperback,211,2020,2017,,2021/12/16,to-read,to-read (#582),to-read,,,,0,0
17350538,"Gemsigns (®Evolution, #1)",Stephanie Saulter,"Saulter, Stephanie",,"=""1780878656""","=""9781780878652""",0,3.79,Jo Fletcher Books,Paperback,320,2013,2013,,2021/12/16,to-read,to-read (#581),to-read,,,,0,0
396329,The Man Who Fell to Earth,Walter Tevis,"Tevis, Walter",,"=""0345431618""","=""9780345431615""",0,4.06,Del Rey,Paperback,209,1999,1963,,2021/12/16,to-read,to-read (#580),to-read,,,,0,0
56328049,"Midnight, Water City (Water City, #1)",Chris    McKinney,"McKinney, Chris",,"=""1641292407""","=""9781641292405""",2,3.38,Soho Crime,Hardcover,305,2021,2021,2021/12/11,2021/11/28,,,read,,,,1,0
99208,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,"Abbey, Edward",,"=""0061129763""","=""9780061129766""",3,4.08,Harper Perennial Modern Classics,Paperback,421,2006,1975,2018/12/29,2018/12/20,,,read,,,,1,0
84979,Pride and Prejudice,Jane Austen,"Austen, Jane",,"=""0553213105""","=""9780553213102""",2,4.28,Bantam Classic,Paperback,334,2003,1813,2021/12/05,2021/11/18,,,read,,,,1,0
93269,Earth Abides,George R. Stewart,"Stewart, George R.",,"=""0345487133""","=""9780345487131""",0,3.95,Del Rey,Paperback,345,2006,1949,,2021/11/29,to-read,to-read (#579),to-read,,,,0,0
59452178,"The Menocht Loop (The Menocht Loop, #1)",Lorne Ryburn,"Ryburn, Lorne",caerulex,"=""""","=""9781956021035""",0,4.26,Timeless Wind Publishing LLC,Kindle Edition,391,2021,2021,,2021/11/29,to-read,to-read (#578),to-read,,,,0,0
98040,The Year's Best Science Fiction: Twenty-Second Annual Collection,Gardner Dozois,"Dozois, Gardner","Stephen Baxter, Caitlín R. Kiernan, Nancy Kress, Paolo Bacigalupi, Michael Flynn, James Patrick Kelly, Brendan DuBois, Kage Baker, M. John Harrison, Robert Reed, James L. Cambias, Terry Bisson, Vernor Vinge, Eleanor Arnason, Mary Rosenblum, Vandana Singh, Peter F. Hamilton, Pat Murphy, Paul Di Filippo, Albert E. Cowdrey, Paul Melko, William   Sanders, Benjamin Rosenbaum, Daniel Abraham, Walter Jon Williams, Colin P. Davies, David Moles, Christopher  Rowe","=""0312336608""","=""9780312336608""",0,4.00,St. Martin's Griffin,Paperback,663,2005,2005,,2021/11/29,to-read,to-read (#577),to-read,,,,0,0
179033,"The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0006473296""","=""9780006473299""",0,3.81,Voyager GB,Paperback,1160,1993,1977,,2021/11/28,to-read,to-read (#576),to-read,,,,0,0
57903879,"ReDawn (Skyward, #2.2)",Brandon Sanderson,"Sanderson, Brandon",Janci Patterson,"=""""","=""9780593566626""",4,4.22,Delacorte Press,ebook,229,2021,2021,2021/11/28,2021/11/18,,,read,,,,1,0
57679150,Ages of American Capitalism: A History of the United States,Jonathan I. Levy,"Levy, Jonathan I.",,"=""""","=""""",0,4.33,Random House Publishing Group,Kindle Edition,944,2021,2021,,2021/11/26,currently-reading,currently-reading (#10),currently-reading,,,,1,0
56932146,Notes from the Burning Age,Claire North,"North, Claire",,"=""""","=""""",0,3.75,Orbit,Kindle Edition,401,2021,2021,,2021/11/26,to-read,to-read (#575),to-read,,,,0,0
52782536,Land of Big Numbers: Stories,Te-Ping Chen,"Chen, Te-Ping",,"=""0358272556""","=""9780358272557""",0,3.97,Mariner Books,Paperback,233,2021,2021,,2021/11/26,to-read,to-read (#574),to-read,,,,0,0
53345896,People From My Neighbourhood,Hiromi Kawakami,"Kawakami, Hiromi",Ted Goossen,"=""1846276985""","=""9781846276989""",0,3.60,Granta Books,Paperback,121,2020,2020,,2021/11/26,to-read,to-read (#573),to-read,,,,0,0
54864319,The All-Consuming World,Cassandra Khaw,"Khaw, Cassandra",,"=""1645660206""","=""9781645660200""",1,3.26,Erewhon,Hardcover,288,2021,2021,2021/11/24,2021/04/20,,,read,,,,1,0
43606157,"Cytonic (Skyward, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""1473217938""","=""9781473217935""",0,4.10,Gollancz,Hardcover,432,2021,2021,,2021/11/18,to-read,to-read (#572),to-read,,,,0,0
57903876,"Sunreach (Skyward, #2.1)",Brandon Sanderson,"Sanderson, Brandon",Janci Patterson,"=""""","=""9780593566619""",4,4.18,Delacorte Press,ebook,208,2021,2021,2021/11/18,2021/09/29,,,read,,,,1,0
41817486,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""0393341763""","=""9780393341768""",5,4.00,W. W. Norton & Company,Paperback,240,2019,1962,2021/11/16,2021/11/16,,,read,,,,1,0
56314212,"Constance (Constance, #1)",Matthew FitzSimmons,"FitzSimmons, Matthew",,"=""1542014263""","=""9781542014267""",0,4.03,Thomas & Mercer,Hardcover,352,2021,2021,,2021/11/16,to-read,to-read (#571),to-read,,,,0,0
42779072,The Unlikely Escape of Uriah Heep,H.G. Parry,"Parry, H.G.",,"=""0316452718""","=""9780316452717""",0,4.00,Redhook,Hardcover,464,2019,2019,,2021/11/15,to-read,to-read (#570),to-read,,,,0,0
55527237,"A Radical Act of Free Magic (The Shadow Histories, #2)",H.G. Parry,"Parry, H.G.",,"=""0316459143""","=""9780316459143""",0,4.37,Redhook,Hardcover,464,2021,2021,,2021/11/15,to-read,to-read (#569),to-read,,,,0,0
51862863,"A Declaration of the Rights of Magicians (The Shadow Histories, #1)",H.G. Parry,"Parry, H.G.",,"=""0316459089""","=""9780316459082""",5,3.74,Redhook,Hardcover,531,2020,2020,2021/11/15,2021/07/13,,,read,,,,1,0
28143118,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",Olly Moss,"=""""","=""""",4,4.62,Pottermore from J.K. Rowling,Kindle Edition,784,2015,2007,2021/11/14,2021/10/24,,,read,,,,1,0
53487237,"A Swim in a Pond in the Rain: In Which Four Russians Give a Master Class on Writing, Reading, and Life",George Saunders,"Saunders, George",,"=""""","=""""",0,4.55,Random House,Kindle Edition,403,2021,2021,,2021/11/13,to-read,to-read (#568),to-read,,,,0,0
38462,Giovanni's Room,James Baldwin,"Baldwin, James",,"=""0141186356""","=""9780141186351""",0,4.30,Penguin,Paperback,159,2000,1956,,2021/11/12,to-read,to-read (#567),to-read,,,,0,0
9995541,"Catch-22 (Catch-22, #1)",Joseph Heller,"Heller, Joseph",Christopher Buckley,"=""1451626657""","=""9781451626650""",4,3.99,Simon & Schuster,Paperback,524,2011,1961,2021/10/31,2021/10/17,,,read,,,,1,0
49433783,"Stone Will (Dragon Heart, #1)",Kirill Klevanski,"Klevanski, Kirill",Valeria Kornosenko,"=""""","=""""",0,4.26,,Kindle Edition,348,2019,2019,,2021/11/06,to-read,to-read (#566),to-read,,,,0,0
59521676,"Bastion (The Immortal Great Souls, #1)",Phil Tucker,"Tucker, Phil",,"=""""","=""""",0,4.50,Amazon Digital Services,Kindle Edition,829,2021,,,2021/11/06,to-read,to-read (#565),to-read,,,,0,0
284658,"Trading in Danger (Vatta's War, #1)",Elizabeth Moon,"Moon, Elizabeth",,"=""0345447611""","=""9780345447616""",0,3.99,Del Rey,Paperback,357,2004,2003,,2021/11/06,to-read,to-read (#564),to-read,,,,0,0
1808064,The Dragon Never Sleeps,Glen Cook,"Cook, Glen",,"=""1597800996""","=""9781597800990""",0,3.99,Night Shade,Paperback,288,2008,1988,,2021/11/06,to-read,to-read (#563),to-read,,,,0,0
57640065,"Reaper (Cradle, #10)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.71,Hidden Gnome Publishing,Kindle Edition,465,2021,2021,2021/11/04,2021/07/13,,,read,,,,1,0
12341557,The Wind Through the Keyhole,Stephen King,"King, Stephen",Jae Lee,"=""""","=""""",2,4.15,Scribner,Kindle Edition,322,2012,2012,2021/10/31,2021/10/15,,,read,,,,1,0
1763383,Hegira,Greg Bear,"Bear, Greg",,"=""0812531639""","=""9780812531633""",0,3.33,Tor Books,Paperback,224,1989,1979,,2021/10/26,to-read,to-read (#562),to-read,,,,0,0
20697413,The Abyss Beyond Dreams,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345547195""","=""9780345547194""",0,4.22,Del Rey,Hardcover,640,2014,2014,,2021/10/26,to-read,to-read (#561),to-read,,,,0,0
676235,Lord Kalvan of Otherwhen (Paratime Police),H. Beam Piper,"Piper, H. Beam",,"=""044106342X""","=""9780441063420""",0,4.19,Ace Books,Paperback,192,1965,1965,,2021/10/26,to-read,to-read (#560),to-read,,,,0,0
167841,Tatja Grimm's World,Vernor Vinge,"Vinge, Vernor",,"=""0765308851""","=""9780765308856""",0,3.33,Tor Books,Paperback,288,2006,1969,,2021/10/26,to-read,to-read (#559),to-read,,,,0,0
99702,"Island in the Sea of Time (Nantucket, #1)",S.M. Stirling,"Stirling, S.M.",,"=""0451456750""","=""9780451456755""",0,4.01,Ace Books,Mass Market Paperback,608,1998,1998,,2021/10/26,to-read,to-read (#558),to-read,,,,0,0
100208,"Marrow (Great Ship, #1)",Robert Reed,"Reed, Robert",,"=""0812566572""","=""9780812566574""",0,3.83,Tor Science Fiction,Paperback,512,2001,2000,,2021/10/26,to-read,to-read (#557),to-read,,,,0,0
72199,"Off Armageddon Reef (Safehold, #1)",David Weber,"Weber, David",,"=""0765315009""","=""9780765315007""",0,4.14,Tor Books,Hardcover,605,2007,2007,,2021/10/26,to-read,to-read (#556),to-read,,,,0,0
23168818,"Time Salvager (Time Salvager, #1)",Wesley Chu,"Chu, Wesley",,"=""0765377187""","=""9780765377180""",0,3.69,Tor Books,Hardcover,380,2015,2015,,2021/10/26,to-read,to-read (#555),to-read,,,,0,0
57094295,Termination Shock,Neal Stephenson,"Stephenson, Neal",,"=""0063028050""","=""9780063028050""",0,3.86,William Morrow,Hardcover,708,2021,2021,,2021/10/26,to-read,to-read (#554),to-read,,,,0,0
20665577,The New Annotated H.P. Lovecraft,H.P. Lovecraft,"Lovecraft, H.P.","Leslie S. Klinger, Victor LaValle","=""""","=""""",0,4.41,Liveright Publishing Corp./W.W. Norton,Hardcover,852,2014,2014,,2021/10/25,currently-reading,currently-reading (#9),currently-reading,,,,1,0
30145147,The Telomere Effect: The New Science of Living Younger,Elizabeth Blackburn,"Blackburn, Elizabeth","Elissa Epel, Tsatsral Enkh","=""1455587974""","=""9781455587971""",3,3.76,Grand Central Publishing,Hardcover,416,2017,2017,2021/10/24,2021/10/17,,,read,,,,1,0
2890090,"The Republic of Thieves (Gentleman Bastard, #3)",Scott Lynch,"Lynch, Scott",,"=""0553804693""","=""9780553804690""",0,4.22,Del Rey,Hardcover,650,2013,2013,,2021/10/24,to-read,to-read (#553),to-read,,,,0,0
40604556,"Red Seas Under Red Skies (Gentleman Bastard, #2)",Scott Lynch,"Lynch, Scott",,"=""""","=""""",5,4.24,Del Rey,Kindle Edition,578,2018,2007,2021/10/24,2020/12/05,,,read,,,,1,0
53205864,"The Helm of Midnight (The Five Penalties, #1)",Marina J. Lostetter,"Lostetter, Marina J.",,"=""1250757053""","=""9781250757050""",0,3.91,Tor Books,Hardcover,464,2021,2021,,2021/10/20,to-read,to-read (#552),to-read,,,,0,0
56683041,Shadeslinger (The Ripple System #1),Kyle Kirrin,"Kirrin, Kyle",,"=""""","=""""",0,4.42, Portal Books,Kindle Edition,646,2021,2021,,2021/10/19,to-read,to-read (#551),to-read,,,,0,0
11500552,"Lady of Devices (Magnificent Devices, #1)",Shelley Adina,"Adina, Shelley",,"=""""","=""""",0,3.80,Shelley Adina,Kindle Edition,259,2011,2011,,2021/10/19,to-read,to-read (#550),to-read,,,,0,0
19288239,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0385352107""","=""9780385352109""",3,3.87,Alfred A. Knopf,Hardcover,386,2014,2013,2021/10/17,2021/10/06,,,read,,,,1,0
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,"Butcher, Jim",,"=""0451457811""","=""9780451457813""",4,3.98,Penguin ROC,Mass Market Paperback,355,2000,2000,2021/10/17,2021/01/24,,,read,,,,1,0
56382390,"Terciel and Elinor (The Old Kingdom, #6)",Garth Nix,"Nix, Garth",,"=""0063049325""","=""9780063049321""",0,4.22,Katherine Tegen Books,Hardcover,338,2021,2021,,2021/10/16,to-read,to-read (#549),to-read,,,,0,0
40280403,"Ghostwater (Cradle, #5)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.57,Hidden Gnome Publishing,Kindle Edition,310,2018,2018,2021/07/05,2021/07/04,,,read,,,,1,0
50789354,"Uncrowned (Cradle, #7)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.56,Hidden Gnome Publishing,Kindle Edition,336,2019,2019,2021/07/09,2021/07/06,,,read,,,,1,0
15750692,"Malice (The Faithful and the Fallen, #1)",John Gwynne,"Gwynne, John",,"=""0230758452""","=""9780230758452""",0,4.16,Tor,Hardcover,672,2012,2012,,2021/10/12,to-read,to-read (#547),to-read,,,,0,0
17879100,"Super Powereds: Year 1 (Super Powereds, #1)",Drew  Hayes,"Hayes, Drew",,"=""""","=""""",0,4.36,,Kindle Edition,814,,2013,,2021/10/11,to-read,to-read (#546),to-read,,,,0,0
50027,"Homeland (Forgotten Realms: The Dark Elf Trilogy, #1; Legend of Drizzt, #1)",R.A. Salvatore,"Salvatore, R.A.",,"=""""","=""""",0,4.26,Wizards of the Coast,Mass Market Paperback,343,2005,1990,,2021/10/11,to-read,to-read (#545),to-read,,,,0,0
256008,"Lonesome Dove (Lonesome Dove, #1)",Larry McMurtry,"McMurtry, Larry",,"=""067168390X""","=""9780671683900""",0,4.51,Pocket Books,Paperback,960,1999,1985,,2021/10/09,to-read,to-read (#544),to-read,,,,0,0
23492448,Goth,Otsuichi,"Otsuichi, Otsuichi","Andrew   Cunningham, Jocelyne Allen","=""1421580268""","=""9781421580265""",0,4.05,Haikasoru,Paperback,295,2015,2002,,2021/10/06,to-read,to-read (#543),to-read,,,,0,0
54621094,The Last House on Needless Street,Catriona Ward,"Ward, Catriona",,"=""1788166167""","=""9781788166164""",0,3.87,Viper,Hardcover,335,2021,2021,,2021/10/06,to-read,to-read (#542),to-read,,,,0,0
48915818,The Death of Jane Lawrence,Caitlin  Starling,"Starling, Caitlin",,"=""1250272580""","=""9781250272584""",0,3.19,St. Martin's Press,Hardcover,368,2021,2021,,2021/10/06,to-read,to-read (#541),to-read,,,,0,0
36381091,The Cabin at the End of the World,Paul Tremblay,"Tremblay, Paul",,"=""0062679104""","=""9780062679109""",0,3.31,William Morrow,Hardcover,272,2018,2018,,2021/10/06,to-read,to-read (#540),to-read,,,,0,0
31457852,The Haunting of Ashburn House,Darcy Coates,"Coates, Darcy",,"=""0994630603""","=""9780994630605""",0,3.94,Sourcebooks,Paperback,342,2016,2016,,2021/10/06,to-read,to-read (#539),to-read,,,,0,0
57188486,The Ghost Sequences,A.C. Wise,"Wise, A.C.",,"=""1988964334""","=""9781988964331""",0,4.03,Undertow Books ,Paperback,358,2021,2021,,2021/10/06,to-read,to-read (#538),to-read,,,,0,0
194746,No Longer Human,Osamu Dazai,"Dazai, Osamu",Donald Keene,"=""0811204812""","=""9780811204811""",0,4.06,New Directions,Paperback,176,1958,1948,,2021/10/06,to-read,to-read (#537),to-read,,,,0,0
35061748,The Unseen,Roy Jacobsen,"Jacobsen, Roy","Don Bartlett, Don Shaw","=""1848666101""","=""9781848666108""",4,4.02,MacLehose Press,Paperback,272,2017,2013,2021/10/06,2021/09/09,,,read,,,,1,0
153747,"Moby-Dick or, the Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk, William Hootkins, Rockwell Kent, Anton Lomaev","=""0142437247""","=""9780142437247""",4,3.53,Penguin Classics ,Paperback,654,2003,1851,2021/10/04,2021/08/08,,,read,,,,1,0
4643301,"Imager (Imager Portfolio, #1)",L.E. Modesitt Jr.,"Jr., L.E. Modesitt",,"=""0765320347""","=""9780765320346""",0,4.02,Tor Books,Hardcover,432,2009,2009,,2021/10/01,to-read,to-read (#536),to-read,,,,0,0
6616466,The Folding Knife,K.J. Parker,"Parker, K.J.",,"=""0316038504""","=""9780316038508""",0,3.97,Orbit,Hardcover,432,2010,2010,,2021/10/01,to-read,to-read (#535),to-read,,,,0,0
26082916,"Ready Player Two (Ready Player One, #2)",Ernest Cline,"Cline, Ernest",,"=""1524761338""","=""9781524761332""",1,3.43,Ballantine Books,Hardcover,370,2020,2020,2021/09/30,2021/09/21,,,read,,,,1,0
40864002,"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky  Chambers,"Chambers, Becky",,"=""""","=""""",4,4.30,Tordotcom,Kindle Edition,160,2021,2021,2021/09/28,2021/01/27,,,read,,,,1,0
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",5,3.69,Crown,Hardcover,305,2017,2017,2018/03/01,2018/04/18,,,read,,,,1,0
28767931,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",Olly Moss,"=""""","=""""",4,4.58,Pottermore from J.K. Rowling,Kindle Edition,652,2015,2005,2021/09/21,2021/09/07,,,read,,,,1,0
18194,The Cyberiad,Stanisław Lem,"Lem, Stanisław","Michael Kandel, Daniel Mróz","=""0156027593""","=""9780156027595""",0,4.16,Harcourt,Paperback,295,2002,1965,,2021/09/14,to-read,to-read (#534),to-read,,,,0,0
312350,Report on Probability A,Brian W. Aldiss,"Aldiss, Brian W.",,"=""0755100654""","=""9780755100651""",0,3.12,House of Stratus,Paperback,152,2005,1968,,2021/09/14,to-read,to-read (#533),to-read,,,,0,0
216318,Crown of Stars,James Tiptree Jr.,"Jr., James Tiptree",,"=""0812503384""","=""9780812503388""",0,3.97,Tor Books,Mass Market Paperback,352,1990,1990,,2021/09/12,to-read,to-read (#532),to-read,,,,0,0
955166,"White Queen (White Queen, #1)",Gwyneth Jones,"Jones, Gwyneth",,"=""057560378X""","=""9780575603783""",0,3.32,Vista,Mass Market Paperback,312,1998,1991,,2021/09/12,to-read,to-read (#531),to-read,,,,0,0
884583,The Gate of Ivory (Ivory #1),Doris Egan,"Egan, Doris",,"=""0886773288""","=""9780886773281""",0,3.96,DAW Books,Mass Market Paperback,319,1992,1989,,2021/09/12,to-read,to-read (#530),to-read,,,,0,0
35467838,Summer of Love: A Time Travel,Lisa Mason,"Mason, Lisa",,"=""1548106119""","=""9781548106119""",0,3.96,Createspace Independent Publishing Platform,Paperback,408,2017,1994,,2021/09/12,to-read,to-read (#529),to-read,,,,0,0
